Track Name,Artist,Artist URI,Artist Popularity,Artist Genres,Track Duration(ms),Release Date,Track Popularity
My Bad - EP Version,GOSTO,spotify:artist:5CEZ2102fh2JlfPrsBdSeJ,19,dutch pop,217651,2015-01-14,0
Life On The Outside,Gov't Mule,spotify:artist:5zoKOcTDI9EMOhGNaxL708,43,"blues rock, electric blues, jam band, modern blues, modern blues rock, southern rock",227200,2001-10-23,0
Gin and Juice,The Gourds,spotify:artist:2gk28RNJaPStV8BnugHYpF,34,"alternative country, classic texas country",383733,2001,0
Stereo Love - Radio Edit,Edward Maya,spotify:artist:6XwwFnewNgWp81MYMK8zLq,65,"romanian house, romanian pop",185120,2009,68
Batman,Jaden,spotify:artist:0xOeVMOz2fVg5BJY3N6akT,63,"pop rap, rap",184929,2017-07-14,33
Love Galore (feat. Travis Scott),SZA,spotify:artist:7tYKF4w9nC0nq9CsPZTHyP,89,"pop, r&b, rap",275080,2017-06-09,80
Love Is Your Name,Steven Tyler,spotify:artist:32zks9ovi0IExzUd1C7W6o,40,modern country rock,210386,2016-07-15,39
Life's What You Make It,Graham Colton,spotify:artist:3bCmhyXqTr9ZNGlHNYNTFA,37,"acoustic pop, folk-pop, okc indie",186109,2016-03-04,42
The Message (feat. Melle Mel & Duke Bootee),Grandmaster Flash & The Furious Five,spotify:artist:5hQCwevTf03u1rECrRMeop,41,"bronx hip hop, old school hip hop",431800,1982-10-01,52
Cry Cry,Grant-Lee Phillips,spotify:artist:65xy6loxYxKy3M9uiRHzLv,30,alternative americana,258733,2016-03-18,0
1-800 Suicide,Gravediggaz,spotify:artist:5NIhgQ08PBzMux08ndi8Ae,36,"east coast hip hop, hardcore hip hop, wu fam",257466,1997-09-16,0
Over,GusGus,spotify:artist:5sL9uDMwceYHPknnCLAAwJ,42,"electronica, icelandic electronic, icelandic pop, trip hop",356576,2011-05-23,41
Shadowboxin',GZA,spotify:artist:6ns6XAOsw4B0nDUIovAOUO,60,"east coast hip hop, hardcore hip hop",209973,1995-11-07,65
Venus,Frankie Avalon,spotify:artist:5zNOI87gG4RttFmYAZWaxQ,42,"adult standards, bubblegum pop, doo-wop, easy listening, rock-and-roll, rockabilly",142493,2013-12-04,24
Taken (feat. Rou Reynolds),Hacktivist,spotify:artist:3hZtRePYRKW6wLtZ3gpnk7,33,"djent, nu-metalcore, rap metal, thall",211022,2016-02-29,0
Herr Mannelig,Haggard,spotify:artist:7wHPtfK57nbFkg3k16BV5O,41,symphonic metal,290666,2009-07-14,0
Starving,Hailee Steinfeld,spotify:artist:5p7f24Rk5HkUZsaS3BLG5F,66,pop,181880,2016-07-22,75
Never Mine Nevermind,Haley Georgia,spotify:artist:2RAxDajCDq2lLjsd9JTFoB,3,country pop,186906,2017-01-13,10
Throes,Half Moon Run,spotify:artist:3ceQN2NVlLg1hgTzljDE4n,53,"canadian indie, indie folk, quebec indie",54333,2015-10-23,0
Now Or Never,Halsey,spotify:artist:26VFTg2z8YR0cCuwLzESi2,79,"electropop, etherpop, indie poptimism, pop",214801,2017-06-02,64
Heroes - Acoustic Version,Hamilton,spotify:artist:0djOiFh4VBdH2zXqJOvEnn,22,,227142,2015-05-03,0
Clay,HANA,spotify:artist:224Zsim3dmWXWYUXFuHv0o,40,dark pop,304078,2016-02-18,0
Self Portrait,Handguns,spotify:artist:65bszo3HcI6T49Q6oQSkAl,20,"alternative emo, anthem emo, easycore, pop punk",230935,2015-11-13,27
I Am,Hands Like Houses,spotify:artist:0u3d5PM2FuEuG5QuUdt8mT,47,"australian metalcore, australian post-hardcore, metalcore, pop punk, screamo",259813,2016-02-26,0
Don't Go,Hannah Georgas,spotify:artist:1ZBR8sri8ddYowXDENBwKS,27,"canadian indie, canadian singer-songwriter, vancouver indie",236240,2016-06-24,27
Promise Land (feat. Jason Eskridge),Hannah Miller,spotify:artist:4cmbcY03AMf9h2krGBuucg,22,"indie singer-songwriter, nashville singer-songwriter, wyoming roots",189680,2015-05-05,30
Jump in the Line,Harry Belafonte,spotify:artist:6Tw1ktF4xMmzaLLbe98I2z,54,calypso,221704,1961-07-21,65
The Love That We Need,Hayes Carll,spotify:artist:6UWifcscEdbjPgmbevBxZV,43,"classic texas country, outlaw country, texas country",248440,2016-04-08,44
Kundalini,Headhunterz,spotify:artist:6C0KWmCdqrLU2LzzWBPbOy,55,"classic hardstyle, euphoric hardstyle, melbourne bounce international",187500,2016-05-09,0
Always and Forever - Edit,Heatwave,spotify:artist:6D7h7R79IZjqJC2GM2wzyY,47,"brit funk, classic soul, disco, funk, motown, p funk, post-disco, quiet storm, soul",287266,1987-02-24,0
How You Like Me Now,The Heavy,spotify:artist:0bZCak2tcRMY1dzEIuwF42,56,"bath indie, modern blues rock",217493,2009-10-05,63
Blind - Radio Edit,Hercules & Love Affair,spotify:artist:1WHoAjAWGx5qLsgzpaOk7W,42,"alternative dance, electronica, indietronica, neo-synthpop, new rave",345560,2008-02-29,50
The Book of Love,The Monotones,spotify:artist:39aV9if9R4QuPZxrJsxc9a,35,"doo-wop, rhythm and blues, rock-and-roll",138440,2006-01-24,53
Young Love,Sonny James,spotify:artist:0c08N8UlFjDaup9TNDaWxy,38,nashville sound,150253,1959-01-01,47
Istanbul (Not Constantinople),The Four Lads,spotify:artist:3stlWzoChlEtbdZAz6CNC3,29,vocal harmony group,139933,1953,40
Tonight You Belong To Me,Patience & Prudence,spotify:artist:4F78tRprgxpEnopKTTWXor,38,"classic girl group, deep adult standards",115333,2012-01-01,47
On the Street Where You Live (with Percy Faith & His Orchestra) - Single Version,Vic Damone,spotify:artist:4seoDLqmOLUf59y72WJP7g,38,"adult standards, easy listening",163173,1960-12-19,35
Pistol Packin' Mama - Single Version,Bing Crosby,spotify:artist:6ZjFtWeHP9XN7FeKSUe80S,54,"adult standards, easy listening, lounge",183000,1993-01-01,51
Stranger In Paradise,The Four Aces,spotify:artist:542GsScaNnc2Ed8yokKLsy,38,"adult standards, doo-wop, easy listening, vocal harmony group",177226,1993-09-28,16
Islands,Hey Ocean!,spotify:artist:0t7c4kEOzEpaOvYF8kRA27,24,"canadian electropop, quebec indie, vancouver indie",284800,2012,0
1955,Hilltop Hoods,spotify:artist:7dlqUnjoF2U2DkNDMhcgG4,59,australian hip hop,239280,2016-02-19,25
Fed Up,Hocico,spotify:artist:5cilSDFcAQcLwh0dNqMhrE,37,"aggrotech, ebm, electro-industrial, futurepop, industrial metal, rock gotico",281680,2017-07-21,0
Highway Man,HOFFMAESTRO,spotify:artist:6hL8IlB7tKuRiqChLyEJGr,36,swedish reggae,229586,2017-04-05,30
Americanarama,Hollerado,spotify:artist:4eNWAiPUXRaPmyWSc9glM3,28,"canadian indie, canadian indie rock, ontario indie, ottawa indie",201720,2010-01-26,31
Elevator,Holy Holy,spotify:artist:5KeQyt1QJBjcutJ2AuLNO2,42,australian indie,227978,2017-02-24,39
Someone That Loves You,HONNE,spotify:artist:0Vw76uk7P8yVtTClWyOhac,59,uk pop,244958,2016-01-22,45
Let Me Get There,Hope Sandoval & The Warm Inventions,spotify:artist:38u18VoGaIwVeSyVoA0eU5,43,"art pop, dream pop, melancholia",450986,2016-11-04,44
Friends of Friends,Hospitality,spotify:artist:6xgfDCWKp5rIIO7sllJ6us,25,"brooklyn indie, stomp pop",187453,2012-01-31,0
Ready For The Floor,Hot Chip,spotify:artist:37uLId6Z5ZXCx19vuruvv5,50,"alternative dance, dance rock, electronica, indie rock, indietronica, neo-synthpop, new rave",234240,2008-01-21,56
Smokestack Lightnin',Howlin' Wolf,spotify:artist:0Wxy5Qka8BN9crcFkiAxSR,50,"acoustic blues, blues, chicago blues, delta blues, harmonica blues, memphis blues, traditional blues",188400,1958-01-01,0
Black Creme,Hrvrd,spotify:artist:7mN3Rz6MsJEn9tvScb3xXe,28,"charlotte nc indie, progressive post-hardcore",155906,2013-02-19,32
You Again,Huey Mack,spotify:artist:5l5JD2LJPnIoVeco82Tk4q,44,indie pop rap,205389,2015-06-23,29
Hurt,Hundredth,spotify:artist:2rtsR8zno5naTxY0iJr7M0,36,"dreamo, grungegaze, melodic hardcore, screamocore",284493,2011-09-27,0
Rapture,Hurt,spotify:artist:3jnoH2xrhvxUgeN2rrudHL,35,post-grunge,340666,2006-01-01,44
Flipside,Hypnotic Brass Ensemble,spotify:artist:4wvPcMJk7L9Rbw9Qh4kBeH,41,"brass band, second line, street band",292853,2009-05-08,0
Don’t Drop That Thun Thun,Finatticz,spotify:artist:49AG5IHkJj7M5faSOVGVAW,29,,202199,2012-05-01,0
The Hanging Tree,James Newton Howard,spotify:artist:2M4eNCvV3CJUswavkhAQg2,61,"orchestral soundtrack, soundtrack",218506,2014-11-21,68
Take It All,Sawyer Fredericks,spotify:artist:3GaRKzVcjJv5cIL8CmRAHn,30,"deep talent show, folk-pop, ny roots",220973,2016-05-13,34
Under the Grave,ROZES,spotify:artist:6jsjhAEteAlY0vCiLvMLBA,58,"alt z, electropop, indie poptimism",221064,2016-09-16,24
Sublimated,Ego Kill Talent,spotify:artist:2FkHoIxJdhomebqlsXKZ3i,29,"brazilian rock, rock alternativo brasileiro",189506,2017-01-20,0
Sway (feat. Quavo & Lil Yachty),NexXthursday,spotify:artist:07Y8trtAhW1FFUPqZYTosy,27,nyc rap,244093,2017-07-14,46
Summer Soul,Jorge Blanco,spotify:artist:6MWKObDGDrI3jN3Q3d9dpD,52,latin viral pop,228525,2017-05-19,23
Pull Up Hop Out,WillThaRapper,spotify:artist:2OjtQPNBCojtkS81IYdjxY,30,dmv rap,237933,2017-03-24,39
I Want to Be Your Man - Remastered Version,Roger,spotify:artist:3GMoVpWJy4smKuxFuFTwXC,62,"funk, new jack swing, p funk, post-disco, quiet storm",251333,1987,56
Crazy,ICEHOUSE,spotify:artist:3IUisqn0mluZR0LITs8Sqk,50,"australian rock, new romantic, sophisti-pop, synthpop",203920,1987-09-21,53
Eyes of Blue - Remastered,Paul Carrack,spotify:artist:0FFuvdY7fuiuTmHN9unYoz,50,,237960,2014-02-16,0
I Still Believe - English Version,Brenda K. Starr,spotify:artist:5Ne8hQEmy0eZu9hlE3j58B,38,freestyle,229240,2002-01-15,38
Maputo,Bob James,spotify:artist:6ryjbFyWBZho9KGXqKZdqQ,44,"jazz funk, jazz piano, smooth jazz",408466,1986,0
Don't Disturb This Groove,The System,spotify:artist:67NN7SgdxKesGnxZOB8YeX,34,"funk, new jack swing, post-disco, quiet storm, urban contemporary",317874,1987-01-01,52
Can't We Try,Dan Hill,spotify:artist:5rOhfAsK4uxq9OdREiQRKa,51,soft rock,239666,2001-08-08,45
More Bounce to the Ounce,Zapp,spotify:artist:396Kh0m4wGUvcMUULw71yi,50,"funk, new jack swing, p funk, popping, post-disco, quiet storm, soul, synth funk",311120,1980-01-01,55
Purple Heart - Bonus Track,I Am Giant,spotify:artist:58BqVfV4jCaxcbdZnmUvxK,26,kiwi rock,236720,2014-07-25,3
Holy Fuck,I Am The Avalanche,spotify:artist:60uj1W8gsOriVqdoqLcR2O,25,"alternative emo, emo, melodic hardcore",178240,2011-10-11,1
Thirty One & Sevens,I Killed The Prom Queen,spotify:artist:3DY26PgCL4tKVUPQBtBWei,31,"deathcore, melodic metalcore, metalcore",205006,2014-02-18,34
False Profit,I The Breather,spotify:artist:6OpFzG0Srh37pwJUdwsETa,25,"christian metalcore, deathcore, melodic metalcore, metalcore",275120,2012-02-28,0
"Me, Myself & Hyde",Ice Nine Kills,spotify:artist:52qKfVcIV4GS8A8Vay2xtt,63,metalcore,244573,2015-12-04,47
Perfect Vision,Icky Blossoms,spotify:artist:3SlDsnTkmnKksYwO5HExTt,22,omaha indie,389505,2012-07-17,0
Make A Move,Icon For Hire,spotify:artist:1Jy0lTKAQDnTklKzF0g2o7,50,"gothic alternative, pixie",183813,2011-01-01,58
Bleeding,Ignite,spotify:artist:48ErVeccMDF5UiHA4TdGWr,38,"california hardcore, hardcore, melodic hardcore, skate punk",122213,2006-06-11,41
Fractures (feat. Nevve),ILLENIUM,spotify:artist:45eNHdiiabvmbp4erw26rg,69,"edm, melodic dubstep, pop dance",245250,2017-02-06,38
Bad 4 U,Imad Royal,spotify:artist:6OgklJh1e1Z9S1Q2IQsHgy,28,,192359,2016-06-24,28
Still A Friend Of Mine,Incognito,spotify:artist:5moJNCJeiNwuQAhDLJXULs,45,"acid jazz, brit funk, modern funk",337173,1993,0
The Neden Game,Insane Clown Posse,spotify:artist:4xtWjIlVuZwTCeqVAsgEXy,63,rap rock,245360,1997-01-01,58
Evil,Interpol,spotify:artist:3WaJSfKnzc65VDgmj2zU8B,63,"alternative dance, alternative rock, indie rock, indietronica, modern rock, rock",215826,2004-09-27,0
I'm Awake,Intervals,spotify:artist:0xpJGyjbEzkWSNfcf2tcMl,46,"djent, instrumental djent, instrumental rock",238503,2015-12-04,47
Let Me Be the One,Intro,spotify:artist:03n0Ll5tJjUxajYOvc0TQm,31,"contemporary r&b, new jack swing",297520,1993-03-16,37
Red Dress,Jojo Mason,spotify:artist:4IXAxCHuarvDtv7K0NS6x6,30,"canadian contemporary country, canadian country",209172,2017-06-09,16
That’s When You Know,Chris Buck Band,spotify:artist:0ns82mvA25By3a6t2S2Lxr,25,"canadian contemporary country, canadian country",207398,2017-04-21,0
Bring Down the House,Dean Brody,spotify:artist:0ryF1Gy87xVCOF0Jb666ak,49,"canadian contemporary country, canadian country, country road",208362,2015-04-21,0
By The Way,Lindsay Ell,spotify:artist:4lpA7MWpQpY7hKkwfLxw2Q,42,"alberta country, canadian contemporary country, canadian country, contemporary country, country pop",182706,2015-10-02,0
FIGURES,Jessie Reyez,spotify:artist:3KedxarmBCyFBevnqQHy3P,66,"canadian contemporary r&b, canadian pop",240906,2017-04-21,64
Cocaine Cowgirl,Matt Mays,spotify:artist:0VlFTYaJsPHdN3Vb3EvBsn,33,"canadian indie, canadian singer-songwriter, halifax indie",266800,2005-03-29,43
Young and Able,Current Swell,spotify:artist:1DCRoiKOntBEezKXznDca4,45,"reggae rock, victoria bc indie",246933,2012-10-16,0
Watching You,Alvaro,spotify:artist:20mCdWSz6PqFQof9gFFJ1r,33,"dutch house, edm, electro house, melbourne bounce, progressive electro house, sky room",195739,2017-03-03,32
Gangnam Style (강남스타일),PSY,spotify:artist:2dd5mrQZvg6SmahdgVKDzh,61,"k-rap, korean old school hip hop",219493,2012-01-01,75
Tonight Tonight,Hot Chelle Rae,spotify:artist:6jTnHxhb6cDCaCu4rdvsQ0,53,"dance rock, neon pop punk, post-teen pop",200466,2011-11-25,71
Anyone Who Knows What Love Is (Will Understand),Irma Thomas,spotify:artist:01Z8Z9K54zewyP04ZfGLSv,48,"classic soul, louisiana blues, new orleans blues, new orleans soul, southern soul",176080,1966-01-01,62
4r Da Squaw,Isaiah Rashad,spotify:artist:6aaMZ3fcfLv4tEbmY7bjRM,66,"hip hop, rap, tennessee hip hop, underground hip hop",232571,2016-09-02,62
So Did We,ISIS,spotify:artist:2vsXeWGC8rILp3rpSN2Fyk,34,"atmospheric post-metal, atmospheric sludge, drone metal, post-metal, post-rock, sludge metal, stoner metal",450866,2004,29
"Shout, Pts. 1 & 2",The Isley Brothers,spotify:artist:53QzNeFpzAaXYnrDBbDrIp,60,"classic soul, funk, motown, quiet storm, soul",268560,1959-08-21,59
Summer Air,ItaloBrothers,spotify:artist:5nkYRuiIHg2xXHFC8bfosJ,59,"hands up, italo dance",183587,2017-06-14,50
Live Like We're Dying,Kris Allen,spotify:artist:2zwHaEmXxX6DTv4i8ajNCM,38,"idol, neo mellow, viral pop",212506,2009-11-16,50
Naked (feat. Big Sean),Kevin McCall,spotify:artist:2teIxF2qgr0rYmTTMKiZ7s,51,slow game,261586,2012-05-04,22
Good As Gold,Jack Moy,spotify:artist:58tNZRHNf5ScIAo7zBZDbU,29,,195893,2013-01-01,28
Heartless,Jacob Tillberg,spotify:artist:6aJRwrwfOffz7RMh2Cfm8e,45,meme,184812,2016-06-05,45
Rules of Beautiful,Jacob Whitesides,spotify:artist:05tyvnDgYMhgagYbUx9td4,31,teen pop,238960,2015-10-23,0
Piano's On The Beach,Jacques Renault,spotify:artist:0Gh7afAT1qZJGDdS6xDskN,28,nu disco,283840,2009-12-14,0
Longing For,Jah Cure,spotify:artist:1bSn5aMcE83TXLlLDU9rTy,51,reggae fusion,232000,2007-08-21,56
Dazed and Confused (feat. Travie McCoy),Jake Miller,spotify:artist:3gggmBN0erstm3YJvEGe3t,55,"indie pop rap, teen pop",176040,2014-10-31,46
Trap Door(feat. MF Doom),Jake One,spotify:artist:3uKU7PMJ1n14NcZ131I6wd,31,"alternative hip hop, instrumental hip hop, seattle hip hop",134133,2008-10-07,0
Higher Love,James Vincent McMorrow,spotify:artist:7FDlvgcodNfC0IBdWevl4u,54,"chamber pop, indie folk, irish singer-songwriter, stomp and holler",214786,2012-02-21,31
Summer Song,James Yorkston,spotify:artist:53aQwuzlyn4vxxUs6Edlqw,23,"melancholia, scottish hush",266306,2007-01-30,24
You Changed Me (feat. Chris Brown),Jamie Foxx,spotify:artist:7LnaAXbDVIL75IVPnndf7w,68,"contemporary r&b, hip pop, pop rap, r&b, southern hip hop, trap, urban contemporary",242266,2015-05-15,47
Love Me,Jane XØ,spotify:artist:5keDbKEPwrbe36cPzRpzsK,30,pop edm,211088,2016-11-11,31
Magic,Jauz,spotify:artist:5ttgIeUVka6FLyi00Uu5h8,52,"brostep, edm, electro house",290704,2016-07-08,41
Right in Front of Me,JAWS,spotify:artist:3E3NOIlw2s1ZPU9GRB9jaq,28,"birmingham indie, english indie rock",234098,2016-11-04,27
"Father, Father",Jay Prince,spotify:artist:2TLYSzGyVYkxAgYSCqUnQj,45,"canadian hip hop, uk alternative hip hop, underground hip hop",206769,2016-10-21,40
Blue,The Jayhawks,spotify:artist:2UDplVRprMbazU74Hq8OLl,41,"alternative country, roots rock",189506,1995-02-14,50
Rouse Yourself,JC Brooks & The Uptown Sound,spotify:artist:1ZAYCA0KFAMMwOgVDOOQh6,24,"chicago indie, funk",248693,2013-09-24,1
If You Could See Me Know,Jeff Bates,spotify:artist:6MaIFcQgc3Buqm4eCu3yU8,24,country road,213560,2011-02-15,17
White Rabbit,Jefferson Airplane,spotify:artist:2qFr8w5sWUITRlzZ9kZotF,57,"acid rock, album rock, blues rock, classic rock, folk rock, hard rock, mellow gold, psychedelic rock, rock, singer-songwriter",150640,1967,70
They,Jem,spotify:artist:4v4xuH9VypORYabMnhPLt1,37,deep acoustic pop,196293,2004-03-23,0
Get It On,Jenaux,spotify:artist:4pWvD2wQ6paqieVN9bE8yv,24,,214444,2016-04-28,25
Ain't Your Mama,Jennifer Lopez,spotify:artist:2DlGxzQSjYe5N6G9nkYghR,74,"dance pop, pop, urban contemporary",218234,2016-04-07,71
Conceptual Romance,Jenny Hval,spotify:artist:5eerVxtb9lY9p6D7m89Bs7,31,"art pop, electra, norwegian experimental, spectra",272195,2016-09-30,0
Let It Go - Radio Edit,Jens O.,spotify:artist:1DDMrVXQt53FwOcxBQvjwh,35,"hands up, hard trance",184810,2015-12-04,18
Pegasi,Jesca Hoop,spotify:artist:0fqE57gXXTTqxXlFYVNG2u,32,etherpop,213503,2017-10-02,0
You Won't Forget Tonight,Jessie Andrews,spotify:artist:5q3Bdvbj3wNIZ2QljkbtSs,11,,262753,2014-03-10,27
Kathy Lee†,Jessy Lanza,spotify:artist:4b99uGDv75xD1n2QHuPRDN,34,"art pop, canadian electropop, electra, experimental r&b, hamilton on indie, spectra",248990,2014-07-01,0
I'm Breathing,Jet Black Stare,spotify:artist:5IuQE5ZKoNOwNLKp1kYv0H,29,"hard alternative, post-grunge",232386,2008-01-01,42
Tell That Devil,Jill Andrews,spotify:artist:35VpsbV6V2NdfTeNZEbKfc,44,"acoustic pop, folk-pop, new americana",158617,2016-04-01,48
Reasons,Jillian Jacqueline,spotify:artist:5GDZ6xhBwk7Yja97CFLmV7,32,"contemporary country, country pop",190226,2017-04-21,0
Valentine,Jim Brickman,spotify:artist:2NzWRNaaLByHyI3wpuec8P,54,"new age, new age piano",192920,1994,44
Last Night,The Mar-Keys,spotify:artist:4EYRKWX3RvHihDHDr8TocR,31,"instrumental soul, memphis soul, southern soul",159173,1961,46
Hurt,Timi Yuro,spotify:artist:2JyxVsEiD9HVRM7CtFaLCK,33,northern soul,148466,1992-01-01,38
Angel Baby,Rosie & The Originals,spotify:artist:422gtj7D6L6pvr0GE08lwf,41,souldies,227624,1993-01-01,56
My Old Man's a Dustman,Lonnie Donegan,spotify:artist:6dIOTeSQDBSR6gwsL0WB2n,29,merseybeat,203973,1989-01-01,0
"The Theme from ""A Summer Place"" - Single Version",Percy Faith & His Orchestra,spotify:artist:24DQLSng7bKZD4GXLIaQbv,49,"easy listening, man's orchestra",144893,1987-04-14,48
Good Timin',Jimmy Jones,spotify:artist:7ydcRbgt0yM9etADb1Ackp,30,"doo-wop, rhythm and blues, rock-and-roll",131533,2016-04-22,0
Greenfields,The Brothers Four,spotify:artist:0nd3tsqHVtnAWBCQgwtbIz,37,"american folk revival, vocal harmony group",183360,1960-07-14,32
Sleep Walk,Santo & Johnny,spotify:artist:4hGjngc0tPOBwTgTPci3IK,51,"space age pop, surf music",145333,2012-10-25,65
Sea Of Love,Phil Phillips & The Twilights,spotify:artist:5EQjT95lePa71P9ZUA6adW,31,,141933,2014-01-01,52
Red River Rock,Johnny & The Hurricanes,spotify:artist:5sgpmIi6mJNrm3fs3swCa7,31,"rock-and-roll, rockabilly",138240,1959-01-01,39
Right Now,Fabian Mazur,spotify:artist:5BBBDm18Y0TCRXZggaOnZG,47,"bass trap, danish electronic",180428,2016-07-18,0
Let Go,JJ,spotify:artist:1bAdBYcsDdsbqmWbAE7qKR,44,"balearic, swedish indie pop",182226,2010-03-09,0
Drinkin',JMSN,spotify:artist:6HCkJzbswOIc7Qc5TJ1n5l,44,"indie soul, neo r&b",283583,2017-04-28,37
Fever,Joachim Pastor,spotify:artist:6eNOjuJSfKkAvbiGW90AkZ,50,"deep euro house, french tech house, minimal melodic techno, new french touch",212869,2015,34
Love And Affection,Joan Armatrading,spotify:artist:1bdAJUX6JPsnYHbTl5jbk6,47,"folk, singer-songwriter",272333,1976-01-01,51
Bound To You,Jocelyn Alice,spotify:artist:7iymigONRODGl6XJIprcuF,35,canadian electropop,204343,2017-02-03,34
Up Where We Belong,Joe Cocker,spotify:artist:3pFCERyEiP5xeN2EsPXhjI,62,"album rock, blues rock, classic rock, folk rock, heartland rock, mellow gold, rock, singer-songwriter, soft rock",233240,1993-03-01,0
Playing for You,Joe Hertz,spotify:artist:76QHVIjgqlkWB9LNGliman,44,"indie soul, uk contemporary r&b",258895,2016-09-23,0
Surfing with the Alien,Joe Satriani,spotify:artist:2yzxX2DI9LFK8VFTyW2zZ8,51,"hard rock, instrumental rock, metal guitar, shred",266386,1987,53
Sleeping Lotus,Joep Beving,spotify:artist:2VKfXEWzhUi9siHBDTI02Y,58,"compositional ambient, neo-classical",152000,2015-03-01,60
Raven,John Dahlbäck,spotify:artist:15xvsJMf8phaNa1LYvL9Qv,42,"dutch house, edm, electro house, pop dance, progressive electro house, progressive house, swedish house",190155,2016-01-29,43
XO,John Mayer,spotify:artist:0hEurMDQu99nJRq8pTxO14,75,"neo mellow, singer-songwriter",213626,2014-05-27,69
Duel Of The Fates,London Voices,spotify:artist:7y3ULlnKKpeZ4JOKMAJQzK,40,british choir,254360,1999-05-04,0
Yeah! (feat. Lil Jon & Ludacris),USHER,spotify:artist:23zg3TcAtWQy7J6upgbUnj,81,"atl hip hop, contemporary r&b, dance pop, pop, r&b, rap, south carolina hip hop, urban contemporary",250373,2004-03-23,87
Melt,JONES,spotify:artist:6Mn5HNY6bJSqK31cRa0uiv,42,uk contemporary r&b,214916,2016-10-07,0
Lie To Me,Jonny Lang,spotify:artist:5rX1EodZfwxmW4fQX2Caot,46,"blues, blues rock, electric blues, modern blues, modern blues rock, southern rock",251306,1997,54
No Air (feat. Chris Brown),Jordin Sparks,spotify:artist:2AQjGvtT0pFYfxR3neFcvz,60,"dance pop, pop, post-teen pop, urban contemporary",264373,2007-11-20,74
